wnumber,firstname,lastname,email,major,course,termcode,city,state,zip
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 3705","201110","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 3840","201110","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 4920","200620","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 3210","201110","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 4350","200810","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 4500","200830","Woodland Hills","UT","84043"
"W15868071","Jean","Vega","Jean.Vega626@mail.weber.edu","Forensic Science/Investigation","CS 4830","200520","South Ogden","UT","84602"
"W15868071","Jean","Vega","Jean.Vega626@mail.weber.edu","Forensic Science/Investigation","CS 4899","201030","South Ogden","UT","84602"
"W15868071","Jean","Vega","Jean.Vega626@mail.weber.edu","Forensic Science/Investigation","CS 4830","201020","South Ogden","UT","84602"
"W15868071","Jean","Vega","Jean.Vega626@mail.weber.edu","Forensic Science/Investigation","CS 4899","201130","South Ogden","UT","84602"
"W15868071","Jean","Vega","Jean.Vega626@mail.weber.edu","Forensic Science/Investigation","CS 2450","200820","South Ogden","UT","84602"
"W15868071","Jean","Vega","Jean.Vega626@mail.weber.edu","Forensic Science/Investigation","CS 3550","201120","South Ogden","UT","84602"
"W15868071","Jean","Vega","Jean.Vega626@mail.weber.edu","Forensic Science/Investigation","CS 2650","200810","South Ogden","UT","84602"
"W15868071","Jean","Vega","Jean.Vega626@mail.weber.edu","Forensic Science/Investigation","CS 3040","200530","South Ogden","UT","84602"
"W15868071","Jean","Vega","Jean.Vega626@mail.weber.edu","Forensic Science/Investigation","CS 1022","200510","South Ogden","UT","84602"
"W15868071","Jean","Vega","Jean.Vega626@mail.weber.edu","Forensic Science/Investigation","CS 4730","201110","South Ogden","UT","84602"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 2140","200820","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 4890","200530","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 4750","201020","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 3210","201110","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 1400","200610","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 2800","201130","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 3210","201130","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 3250","200720","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 4830","200530","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 3250","200710","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 4350","200620","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 2420","201110","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 3250","200620","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 4790","200620","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 3540","201120","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 3705","200910","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 3830","200910","Castle Dale","UT","84320"
"W16773111","Maximus","Garner","Maximus.Garner928@mail.weber.edu","Technical Sales","CS 3805","200720","Castle Dale","UT","84320"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","CS 2420","200810","Santa Clara","UT","84746"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","CS 2780","200510","Santa Clara","UT","84746"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","CS 3030","201110","Santa Clara","UT","84746"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","CS 2650","200530","Santa Clara","UT","84746"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","MGMT 2400","201020","Santa Clara","UT","84746"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","CS 3840","200510","Santa Clara","UT","84746"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","CS 4110","200510","Santa Clara","UT","84746"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","CS 4830","200820","Santa Clara","UT","84746"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","CS 3705","200630","Santa Clara","UT","84746"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","CS 4800","200530","Santa Clara","UT","84746"
"W17200051","Nathan","Donovan","Nathan.Donovan155@mail.weber.edu","Electronics Engineering Tech","CS 3730","200610","Santa Clara","UT","84746"
"W16363740","Amiyah","Cline","Amiyah.Cline501@mail.weber.edu","Computer and Network Security","CS 3610","201020","Cottonwood Heights","UT","84603"
"W16363740","Amiyah","Cline","Amiyah.Cline501@mail.weber.edu","Computer and Network Security","CS 3230","200730","Cottonwood Heights","UT","84603"
"W16363740","Amiyah","Cline","Amiyah.Cline501@mail.weber.edu","Computer and Network Security","CS 2450","201020","Cottonwood Heights","UT","84603"
"W16363740","Amiyah","Cline","Amiyah.Cline501@mail.weber.edu","Computer and Network Security","CS 4820","200730","Cottonwood Heights","UT","84603"
"W16363740","Amiyah","Cline","Amiyah.Cline501@mail.weber.edu","Computer and Network Security","CS 2780","200820","Cottonwood Heights","UT","84603"
"W16363740","Amiyah","Cline","Amiyah.Cline501@mail.weber.edu","Computer and Network Security","CS 2780","200520","Cottonwood Heights","UT","84603"
"W16363740","Amiyah","Cline","Amiyah.Cline501@mail.weber.edu","Computer and Network Security","CS 2140","200630","Cottonwood Heights","UT","84603"
"W16363740","Amiyah","Cline","Amiyah.Cline501@mail.weber.edu","Computer and Network Security","CS 3540","200820","Cottonwood Heights","UT","84603"
"W16363740","Amiyah","Cline","Amiyah.Cline501@mail.weber.edu","Computer and Network Security","CS 4820","200930","Cottonwood Heights","UT","84603"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 4500","201030","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 1022","200930","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 4650","201020","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 4899","200830","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 3250","200930","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 4780","200620","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 3540","201010","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 2250","200610","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 4730","201110","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 1022","201130","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 2350","201020","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 2450","200620","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 3750","201010","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 4230","201130","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 2420","200730","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 4230","201120","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 4280","200930","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 3610","200830","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 3730","201110","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 4110","200810","Fayette","UT","84024"
"W14377351","Dominik","Mcdowell","Dominik.Mcdowell919@mail.weber.edu","Nursing","CS 1030","200810","Fayette","UT","84024"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 3705","200530","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 3805","201030","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 2140","201020","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 2350","200520","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 4730","200810","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 2705","200530","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 4790","201110","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 3830","200810","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 4350","200720","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 4350","200820","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 4780","200920","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 3550","200830","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 2780","201110","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 2250","201120","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 4350","200630","Saratoga Springs","UT","84038"
"W14013263","Brennan","Cabrera","Brennan.Cabrera393@mail.weber.edu","Computer Sci/Software Engr","CS 1410","200810","Saratoga Springs","UT","84038"
"W11110134","Garrett","Mcgee","Garrett.Mcgee922@mail.weber.edu","Computer Engineering Tech","CS 2250","200810","Provo","UT","84326"
"W11110134","Garrett","Mcgee","Garrett.Mcgee922@mail.weber.edu","Computer Engineering Tech","CS 1410","200620","Provo","UT","84326"
"W11110134","Garrett","Mcgee","Garrett.Mcgee922@mail.weber.edu","Computer Engineering Tech","CS 1023","201020","Provo","UT","84326"
"W12749398","Elliot","Madden","Elliot.Madden399@mail.weber.edu","General Studies","CS 4750","201110","Kanarraville","UT","84036"
"W12749398","Elliot","Madden","Elliot.Madden399@mail.weber.edu","General Studies","CS 4650","201130","Kanarraville","UT","84036"
"W12749398","Elliot","Madden","Elliot.Madden399@mail.weber.edu","General Studies","CS 4350","200830","Kanarraville","UT","84036"
"W12749398","Elliot","Madden","Elliot.Madden399@mail.weber.edu","General Studies","CS 4350","201030","Kanarraville","UT","84036"
"W12749398","Elliot","Madden","Elliot.Madden399@mail.weber.edu","General Studies","CS 2800","200620","Kanarraville","UT","84036"
"W18131698","Ashlee","Diaz","Ashlee.Diaz631@mail.weber.edu","Computer Sci/Syst Integration","MGMT 2400","200810","Virgin","UT","84304"
"W18131698","Ashlee","Diaz","Ashlee.Diaz631@mail.weber.edu","Computer Sci/Syst Integration","CS 3840","201010","Virgin","UT","84304"
"W18131698","Ashlee","Diaz","Ashlee.Diaz631@mail.weber.edu","Computer Sci/Syst Integration","CS 4890","200710","Virgin","UT","84304"
"W18131698","Ashlee","Diaz","Ashlee.Diaz631@mail.weber.edu","Computer Sci/Syst Integration","CS 2450","200930","Virgin","UT","84304"
"W18131698","Ashlee","Diaz","Ashlee.Diaz631@mail.weber.edu","Computer Sci/Syst Integration","CS 3720","200520","Virgin","UT","84304"
"W18131698","Ashlee","Diaz","Ashlee.Diaz631@mail.weber.edu","Computer Sci/Syst Integration","CS 4780","200830","Virgin","UT","84304"
"W18131698","Ashlee","Diaz","Ashlee.Diaz631@mail.weber.edu","Computer Sci/Syst Integration","CS 3550","200610","Virgin","UT","84304"
"W18131698","Ashlee","Diaz","Ashlee.Diaz631@mail.weber.edu","Computer Sci/Syst Integration","CS 4230","200730","Virgin","UT","84304"
"W18131698","Ashlee","Diaz","Ashlee.Diaz631@mail.weber.edu","Computer Sci/Syst Integration","CS 3720","200810","Virgin","UT","84304"
"W16886145","Oliver","Gentry","Oliver.Gentry942@mail.weber.edu","Network Security & Adm","CS 3610","200920","Grantsville","UT","84310"
"W16886145","Oliver","Gentry","Oliver.Gentry942@mail.weber.edu","Network Security & Adm","CS 4640","201110","Grantsville","UT","84310"
"W16886145","Oliver","Gentry","Oliver.Gentry942@mail.weber.edu","Network Security & Adm","CS 4830","201120","Grantsville","UT","84310"
"W16886145","Oliver","Gentry","Oliver.Gentry942@mail.weber.edu","Network Security & Adm","CS 1023","200830","Grantsville","UT","84310"
"W19087358","Daniel","Schneider","Daniel.Schneider856@mail.weber.edu","General Studies","CS 4830","200920","Nibley","UT","84784"
"W19087358","Daniel","Schneider","Daniel.Schneider856@mail.weber.edu","General Studies","CS 2140","200830","Nibley","UT","84784"
"W19087358","Daniel","Schneider","Daniel.Schneider856@mail.weber.edu","General Studies","CS 4230","201010","Nibley","UT","84784"
"W14028865","Esmeralda","Vasquez","Esmeralda.Vasquez700@mail.weber.edu","Computer Sci/Customized","CS 2920","201020","Kanarraville","UT","84662"
"W14028865","Esmeralda","Vasquez","Esmeralda.Vasquez700@mail.weber.edu","Computer Sci/Customized","CS 4790","201010","Kanarraville","UT","84662"
"W14028865","Esmeralda","Vasquez","Esmeralda.Vasquez700@mail.weber.edu","Computer Sci/Customized","CS 3730","200730","Kanarraville","UT","84662"
"W14028865","Esmeralda","Vasquez","Esmeralda.Vasquez700@mail.weber.edu","Computer Sci/Customized","CS 3550","200520","Kanarraville","UT","84662"
"W14028865","Esmeralda","Vasquez","Esmeralda.Vasquez700@mail.weber.edu","Computer Sci/Customized","CS 4800","201110","Kanarraville","UT","84662"
"W14028865","Esmeralda","Vasquez","Esmeralda.Vasquez700@mail.weber.edu","Computer Sci/Customized","CS 4890","200530","Kanarraville","UT","84662"
"W14028865","Esmeralda","Vasquez","Esmeralda.Vasquez700@mail.weber.edu","Computer Sci/Customized","CS 3750","200720","Kanarraville","UT","84662"
"W14028865","Esmeralda","Vasquez","Esmeralda.Vasquez700@mail.weber.edu","Computer Sci/Customized","CS 3720","201130","Kanarraville","UT","84662"
"W10427621","Luka","Mcknight","Luka.Mcknight348@mail.weber.edu","Computer Sci/Customized","CS 1010","200830","Rocky Ridge","UT","84115"
"W10427621","Luka","Mcknight","Luka.Mcknight348@mail.weber.edu","Computer Sci/Customized","CS 4899","201030","Rocky Ridge","UT","84115"
"W10427621","Luka","Mcknight","Luka.Mcknight348@mail.weber.edu","Computer Sci/Customized","CS 2920","200910","Rocky Ridge","UT","84115"
"W10427621","Luka","Mcknight","Luka.Mcknight348@mail.weber.edu","Computer Sci/Customized","CS 4350","200820","Rocky Ridge","UT","84115"
"W10427621","Luka","Mcknight","Luka.Mcknight348@mail.weber.edu","Computer Sci/Customized","CS 4750","200910","Rocky Ridge","UT","84115"
"W10427621","Luka","Mcknight","Luka.Mcknight348@mail.weber.edu","Computer Sci/Customized","CS 3100","200820","Rocky Ridge","UT","84115"
